Claim Date,Customer ID,Customer Zip Code,DB Update Date,Insurance Expiry Date,Insurance Status,Model Line,Original Source,Product Production Date,Status,Sub Model Line,Sub Status,Vendor ID,Holding Fee,Insurance Amount,Storage Fee,Total Acquisition Cost
24/11/2007,J12765602,2232,23/09/2007,,Unknown Status,Core,State,7/07/1998,COMPLETE,Dual Phase,Complete,35236,0,928,8,89280
29/10/2007,J12746492,2232,10/11/2007,,Unknown Status,Core,Public Company,2/07/1998,COMPLETE,Compact,Complete,35236,0,952,276,22684
,J12790038,2232,21/11/2007,,Unknown Status,Core,State,11/10/1997,INCOMPLETE,Compact,Incomplete,,0,1524,680,51840
18/11/2007,J12766890,2232,8/08/2007,,Unknown Status,Core,State,21/09/1999,COMPLETE,Compact,Complete,35236,0,660,656,66440
,J12837851,2232,18/05/2008,,Unknown Status,Core,State,16/10/2001,INCOMPLETE,Compact,Incomplete,,0,536,104,10624
10/11/2008,J12994170,2232,21/09/2008,,Unknown Status,Core,State,21/12/2001,COMPLETE,Compact,Complete,35236,0,1812,204,95040
,J12978274,2232,19/09/2008,,Unknown Status,Core,State,21/03/2001,INCOMPLETE,Compact,Incomplete,,0,1452,380,35600
8/01/2008,J12882441,2232,5/04/2008,,Unknown Status,Core,State,3/12/2001,COMPLETE,Compact,Complete,35236,0,152,500,21324
24/12/2005,J12562436,3199,28/12/2009,7/12/2009,Expired Over 2 Years Ago,Core,Corporate System,8/09/1993,COMPLETE,Compact,Complete,10468,0,780,92,56680
,J12553307,,13/02/2010,7/09/2010,Recently Expired,Core,State-Public,17/07/1993,INCOMPLETE,Dual Phase,Incomplete,,0,8,52,13692
,J12667057,,11/10/2009,1/11/2009,Expired Over 2 Years Ago,Core,State-Public,13/09/1994,INCOMPLETE,Compact,Incomplete,,0,64,0,84800
22/10/2008,J12989963,,2/10/2008,,Unknown Status,Core,Technical Doc,8/08/2001,COMPLETE,Compact,Complete,6492,0,100,472,25640
5/12/2006,J12656919,2250,5/02/2008,,Unknown Status,Core,State,1/11/1993,COMPLETE,Dual Phase,Complete,6492,0,108,0,36400
11/08/2006,J12607970,2250,5/10/2009,30/06/2010,Recently Expired,Core,State-Public,8/05/1997,COMPLETE,Dual Phase,Complete,6492,0,616,60,75760
,J12557586,2250,17/11/2009,1/03/2010,Recently Expired,Core,State-Public,11/12/1991,INCOMPLETE,Dual Phase,Incomplete,,0,716,120,84400
,J13026932,2250,7/05/2009,27/05/2009,Expired Over 2 Years Ago,Core,State-Public,8/06/1993,INCOMPLETE,Compact,Incomplete,,1476,716,452,12536
12/02/2006,J12586544,2250,20/04/2010,29/05/2010,Recently Expired,Core,State-Public,17/06/1995,COMPLETE,Compact,Complete,149700,0,840,116,14740
15/05/2006,J12589428,2250,19/11/2009,16/10/2010,Recently Expired,Core,State-Public,12/06/1996,COMPLETE,Compact,Complete,6492,0,120,48,35200
2/05/2005,J12552569,2250,3/01/2010,26/04/2010,Recently Expired,Core,State-Public,27/01/1993,COMPLETE,Compact,Complete,149700,0,100,48,15796
,J12635420,2250,8/02/2011,5/04/2011,Recently Expired,Core,Technical Doc,10/11/1991,INCOMPLETE,Compact,Incomplete,,0,232,56,29360
7/11/2005,J12557717,2250,1/03/2010,14/03/2010,Recently Expired,Core,State-Public,28/11/1992,COMPLETE,Compact,Complete,6492,0,540,68,10592
2/01/2008,J12795520,2250,8/09/2007,,Unknown Status,Yard,State,16/10/2000,COMPLETE,5 Phase,Complete,6492,0,844,520,14940
3/09/2007,J12698046,2250,10/05/2007,,Unknown Status,Bat,State,21/03/1993,COMPLETE,5 Phase,Complete,6492,0,168,252,74920
,J12699334,2250,25/04/2007,,Unknown Status,Bat,State,6/04/1993,INCOMPLETE,5 Phase,Incomplete,,0,312,20,95640
3/06/2006,J12610896,2250,4/06/2006,,Unknown Status,Yard,Public Company,15/03/1998,COMPLETE,5 Phase,Complete,6492,0,680,1456,11016
21/12/2007,J12726255,2250,14/07/2007,,Unknown Status,Core,State,1/08/1997,COMPLETE,Dual Phase,Complete,6492,0,268,72,12000
,J13013378,2250,12/10/2008,27/03/2009,Expired Over 2 Years Ago,Core,State,6/08/2000,INCOMPLETE,Dual Phase,Incomplete,,0,1064,596,29880
27/10/2007,J12714100,2250,16/10/2007,,Unknown Status,Core,State,29/05/1999,COMPLETE,Dual Phase,Complete,6492,0,1500,520,76480
30/01/2008,J12876225,2250,22/06/2008,,Unknown Status,Core,State,19/02/2001,COMPLETE,Dual Phase,Complete,6492,0,652,264,16880
1/12/2008,J12975085,2250,23/09/2008,,Unknown Status,Core,State,1/06/1998,COMPLETE,Dual Phase,Complete,6492,0,516,652,12228
5/09/2008,J12935816,2250,2/09/2008,,Unknown Status,Core,State,4/12/2001,COMPLETE,Dual Phase,Complete,6492,0,1436,676,35120
6/06/2009,J13019057,2250,15/05/2009,27/05/2009,Expired Over 2 Years Ago,Core,State-Public,10/03/1999,COMPLETE,Compact,Complete,6492,0,492,552,70680
28/02/2008,J12857690,2250,9/07/2009,11/08/2009,Expired Over 2 Years Ago,Core,State,27/05/1998,COMPLETE,Compact,Complete,6492,0,144,152,18544
27/05/2008,J12972144,2250,12/05/2008,,Unknown Status,Core,State,9/08/2002,COMPLETE,Compact,Complete,6492,0,1468,332,78880
24/06/2008,J12947766,2250,13/06/2008,,Unknown Status,Core,State,14/06/2002,COMPLETE,Compact,Complete,150456,0,1380,640,17916
,J12950858,2250,25/05/2008,,Unknown Status,Core,State,23/12/2001,INCOMPLETE,Compact,Incomplete,,0,1508,328,68640
,J12619360,6176,9/01/2010,26/02/2010,Expired Over 2 Years Ago,Core,Corporate System,31/12/1996,INCOMPLETE,Dual Phase,Incomplete,,0,448,68,13364
17/08/2008,J12946600,6176,5/09/2008,,Unknown Status,Adventure,Public Company,9/06/1998,COMPLETE,Large,Complete,204748,0,888,1172,60880
10/03/2009,J13019750,6176,28/04/2009,20/07/2009,Expired Over 2 Years Ago,Core,Corporate System,29/11/2001,COMPLETE,Dual Phase,Complete,204748,0,1220,268,73040
20/09/2007,J12724627,6176,4/10/2007,,Unknown Status,Core,State,17/01/2000,COMPLETE,Compact,Complete,204748,0,1380,356,13444
18/03/2008,J12887851,6111,5/07/2007,,Unknown Status,Bat,State,16/06/1993,COMPLETE,3 Phase,Complete,23896,0,484,200,83440
29/11/2007,J12781812,6111,3/12/2007,,Unknown Status,Yard,State,23/10/1996,COMPLETE,3 Phase,Complete,23896,0,32,564,22080
,J13014801,3631,9/01/2009,30/07/2009,Expired Over 2 Years Ago,Core,State,31/03/1999,INCOMPLETE,Dual Phase,Incomplete,,0,1448,268,11100
,J12696018,6714,22/05/2008,,Unknown Status,Bat,Public Company,14/05/1993,INCOMPLETE,3 Phase,Incomplete,,0,392,500,10720
17/08/2007,J12697437,6714,3/05/2007,,Unknown Status,Bat,State,14/05/1993,COMPLETE,3 Phase,Complete,57800,0,840,392,30600
26/12/2007,J12768008,6714,5/12/2009,11/03/2010,Recently Expired,Core,Corporate System,12/01/1997,COMPLETE,Compact,Complete,57800,0,1164,4,12488
,J12982468,6714,22/10/2009,,Unknown Status,Core,Corporate System,2/03/1997,INCOMPLETE,Compact,Incomplete,,0,328,88,82280
7/11/2006,J12656562,6714,13/01/2007,,Unknown Status,Yard,Public Company,20/07/1998,COMPLETE,5 Phase,Complete,57800,0,228,1132,23764
,J12726150,6714,2/11/2007,,Unknown Status,Core,Public Company,21/08/1997,INCOMPLETE,Dual Phase,Incomplete,,0,748,120,83560
1/09/2007,J12712039,6714,8/08/2007,,Unknown Status,Core,State,26/08/1997,COMPLETE,Dual Phase,Complete,57800,0,216,132,12152
7/09/2008,J12936638,6714,31/07/2011,,Unknown Status,Core,Corporate System,14/08/2000,COMPLETE,Dual Phase,Complete,57800,0,204,280,47600
,J12950668,6714,24/04/2011,,Unknown Status,Core,Corporate System,1/01/1998,INCOMPLETE,Compact,Incomplete,,0,888,488,24516
8/03/2009,J13024112,6714,22/03/2009,2/05/2009,Expired Over 2 Years Ago,Core,Corporate System,10/01/1999,COMPLETE,Compact,Complete,57800,0,428,100,67160
30/11/2007,J12756478,6714,29/04/2009,,Unknown Status,Core,Corporate System,10/11/1999,COMPLETE,Compact,Complete,57800,0,196,516,12924
25/10/2007,J12772955,6714,8/01/2009,,Unknown Status,Core,Corporate System,4/01/1998,COMPLETE,Compact,Complete,57800,0,1864,172,16884
3/07/2008,J12946610,6714,29/11/2008,,Unknown Status,Core,Corporate System,2/09/2002,COMPLETE,Compact,Complete,57800,0,2164,108,20232
10/08/2008,J12973183,6714,22/10/2011,,Unknown Status,Core,Corporate System,3/12/2001,COMPLETE,Compact,Complete,57800,0,1756,396,24360
21/06/2008,J12926025,6714,17/08/2011,,Unknown Status,Core,Corporate System,14/07/2000,COMPLETE,Compact,Complete,57800,0,1896,532,29420
31/08/2006,J12635499,6018,29/05/2010,2/07/2010,Recently Expired,Core,Public Company,6/05/1993,COMPLETE,Compact,Complete,150268,0,916,112,84920
22/03/2006,J12574102,6018,28/12/2009,14/04/2010,Recently Expired,Core,Corporate System,12/05/1993,COMPLETE,Dual Phase,Complete,3296,0,420,104,15624
17/04/2005,J12548930,6018,14/05/2011,4/05/2010,Recently Expired,Core,Public Company,26/03/1993,COMPLETE,Dual Phase,Complete,145952,0,280,12,12288
9/12/2006,J12654906,6018,28/09/2010,21/10/2010,Recently Expired,Core,Corporate System,2/12/1996,COMPLETE,Dual Phase,Complete,149848,0,1268,76,92120
23/06/2006,J12594216,6018,13/03/2010,23/08/2010,Recently Expired,Yard,Public Company,3/07/1996,COMPLETE,Dual Phase,Complete,3296,0,872,176,87600
26/05/2007,J12668873,6018,23/12/2009,19/01/2010,Expired Over 2 Years Ago,Yard,Corporate System,5/11/1997,COMPLETE,Dual Phase,Complete,3296,0,688,112,14240
18/01/2007,J12646835,6018,7/06/2010,9/04/2010,Recently Expired,Core,Technical Doc,8/09/1996,COMPLETE,Single Phase,Complete,1824,0,72,92,16160
,J12633188,6018,4/11/2009,16/07/2010,Recently Expired,Core,Public Company,22/07/1993,INCOMPLETE,Single Phase,Incomplete,,0,236,84,13968
,J12848344,6018,19/01/2008,,Unknown Status,Bat,Technical Doc,1/05/1993,INCOMPLETE,3 Phase,Incomplete,,0,148,488,12696
8/02/2008,J12805724,6018,11/12/2007,,Unknown Status,Bat,State,31/12/1993,COMPLETE,3 Phase,Complete,1824,0,196,476,57440
,J12781218,6018,11/02/2010,,Unknown Status,Yard,Corporate System,9/11/1996,INCOMPLETE,3 Phase,Incomplete,,0,1468,1348,14868
9/11/2006,J12646959,6018,16/09/2006,,Unknown Status,Yard,State,31/01/1996,COMPLETE,3 Phase,Complete,1824,0,1252,1364,29252
7/03/2006,J12578658,6018,10/10/2009,24/07/2009,Expired Over 2 Years Ago,Core,Corporate System,8/04/1996,COMPLETE,Compact,Complete,1824,0,680,132,59480
,J12971858,6018,16/06/2008,,Unknown Status,Core,State,14/11/1992,INCOMPLETE,Compact,Incomplete,,0,608,580,75320
25/03/2006,J12575887,6018,21/08/2005,,Unknown Status,Yard,State,31/12/1996,COMPLETE,5 Phase,Complete,1824,0,1320,576,21716
6/11/2007,J12673100,6018,11/12/2011,,Unknown Status,Yard,Corporate System,12/02/1998,COMPLETE,5 Phase,Complete,17492,0,1028,512,26916
19/02/2008,J12886632,6018,22/02/2008,,Unknown Status,Bat,Technical Doc,2/05/1993,COMPLETE,5 Phase,Complete,1824,0,52,196,47480
3/01/2006,J12563667,6018,2/06/2005,,Unknown Status,Yard,State,12/10/1995,COMPLETE,5 Phase,Complete,3296,0,1272,1404,64400
12/02/2008,J12829922,6018,15/02/2008,,Unknown Status,Yard,Technical Doc,8/04/2001,COMPLETE,5 Phase,Complete,1824,0,104,832,99040
7/03/2008,J12866725,6018,15/03/2008,,Unknown Status,SL-300,State,16/05/1997,COMPLETE,Dual Phase,Complete,147788,0,3956,264,68124
10/09/2007,J12698407,6018,6/04/2007,,Unknown Status,SL-300,State,5/07/1998,COMPLETE,Dual Phase,Complete,147788,0,6224,960,60396
26/11/2007,J12710116,6018,15/11/2009,,Unknown Status,Core,Corporate System,4/10/1997,COMPLETE,Dual Phase,Complete,1824,0,1268,92,19540
,J12875832,6018,3/06/2008,,Unknown Status,Core,State,3/03/2000,INCOMPLETE,Dual Phase,Incomplete,,0,1112,112,19180
,J12724058,6018,6/07/2011,,Unknown Status,Core,Corporate System,11/05/1998,INCOMPLETE,Dual Phase,Incomplete,,0,944,584,97440
,J12928845,6018,20/06/2008,,Unknown Status,Core,State,17/09/2000,INCOMPLETE,Dual Phase,Incomplete,,0,1196,504,42360
11/03/2008,J12851490,6018,15/04/2009,,Unknown Status,Core,Technical Doc,14/12/2000,COMPLETE,Dual Phase,Complete,3296,0,152,444,12440
31/12/2007,J12777516,6018,10/12/2010,,Unknown Status,Core,Corporate System,30/11/1997,COMPLETE,Compact,Complete,1824,0,592,484,19028
3/08/2008,J12950384,6018,17/06/2008,,Unknown Status,Core,State,14/09/1997,COMPLETE,Compact,Complete,1824,0,200,136,13632
21/11/2007,J12759886,6018,27/03/2011,,Unknown Status,Core,Corporate System,29/10/1997,COMPLETE,Compact,Complete,1824,0,96,380,11052
16/01/2008,J12878737,6018,16/04/2008,,Unknown Status,Core,State,14/10/2000,COMPLETE,Compact,Complete,149848,0,452,68,58240
,J12961185,6018,1/06/2008,,Unknown Status,Core,State,2/11/2001,INCOMPLETE,Compact,Incomplete,,0,312,620,94680
18/02/2008,J12835689,6018,28/10/2010,,Unknown Status,Core,Corporate System,3/05/2002,COMPLETE,Compact,Complete,17492,0,1468,672,13720
,J12927828,6018,5/06/2008,,Unknown Status,Core,State,3/12/2000,INCOMPLETE,Compact,Incomplete,,0,452,368,11560
,J12759900,2324,30/08/2007,,Unknown Status,Yard,State,20/04/1997,INCOMPLETE,5 Phase,Incomplete,,0,560,332,88080
,J12687961,2324,25/01/2008,,Unknown Status,Core,Public Company,18/06/1998,INCOMPLETE,Dual Phase,Incomplete,,0,180,660,11792
14/12/2010,J13040825,6317,15/01/2011,18/05/2011,Recently Expired,Core,Corporate System,25/04/1993,COMPLETE,Dual Phase,Complete,146008,0,308,0,28880
30/01/2011,J13042773,6317,5/02/2011,7/04/2011,Recently Expired,Core,Corporate System,29/03/1993,COMPLETE,Compact,Complete,146008,0,264,0,22080
,J12602521,6317,31/01/2010,10/02/2010,Expired Over 2 Years Ago,Yard,Corporate System,22/02/1997,INCOMPLETE,Dual Phase,Incomplete,,0,1240,328,83480
17/01/2008,J12839101,6317,19/09/2010,,Unknown Status,Bat,Corporate System,17/01/1993,COMPLETE,3 Phase,Complete,23896,0,76,476,12440
,J12612253,6317,26/10/2009,2/10/2009,Expired Over 2 Years Ago,Core,Corporate System,2/04/1992,INCOMPLETE,Compact,Incomplete,,0,388,0,11544
,J12562736,6317,27/07/2010,27/08/2010,Recently Expired,Core,Corporate System,16/07/1992,INCOMPLETE,Compact,Incomplete,,0,964,48,52800
28/03/2008,J12898713,6317,25/11/2010,,Unknown Status,Yard,Corporate System,2/12/1996,COMPLETE,5 Phase,Complete,146008,0,12,564,66960
,J12571587,,17/06/2006,,Unknown Status,Yard,Technical Doc,20/05/1996,INCOMPLETE,5 Phase,Incomplete,,0,984,492,18584
7/01/2010,J13035316,,10/01/2010,22/07/2006,Expired Over 2 Years Ago,Adventure,Technical Doc,1/12/1992,COMPLETE,Large,Complete,348000,0,0,0,0
2/11/2007,J12686151,,11/12/2007,,Unknown Status,Core,Technical Doc,15/07/1999,COMPLETE,Dual Phase,Complete,149228,0,884,392,14080
14/11/2006,J12633421,850,3/07/2009,30/06/2009,Expired Over 2 Years Ago,Yard,State-Public,6/10/1996,COMPLETE,Dual Phase,Complete,149228,0,140,60,19744
11/04/2008,J12860845,850,24/02/2008,,Unknown Status,Yard,State,19/05/1998,COMPLETE,Dual Phase,Complete,149228,0,816,1044,13768
2/02/2008,J12791596,850,7/10/2007,,Unknown Status,Core,State,25/08/1997,COMPLETE,Dual Phase,Complete,149228,0,1532,592,43000
,J12982031,850,15/12/2008,17/05/2009,Expired Over 2 Years Ago,Core,Technical Doc,21/09/1999,INCOMPLETE,Dual Phase,Incomplete,,0,456,448,46720
,J13038089,850,9/10/2010,23/09/2006,Expired Over 2 Years Ago,Core,Technical Doc,20/06/1999,INCOMPLETE,Dual Phase,Incomplete,,664,1448,276,10712
2/12/2007,J12720665,850,24/08/2007,,Unknown Status,Core,State,11/11/1997,COMPLETE,Compact,Complete,149228,0,1756,276,24328
18/09/2007,J12769822,850,23/08/2007,,Unknown Status,Core,State,11/12/1997,COMPLETE,Compact,Complete,149228,0,0,696,26196
14/10/2008,J12977036,851,22/11/2008,9/01/2009,Expired Over 2 Years Ago,Yard,State,17/08/1999,COMPLETE,Dual Phase,Complete,149228,0,332,1088,57800
2/11/2009,J13033037,851,25/01/2010,4/09/2010,Recently Expired,Bat,State-Public,14/03/1993,COMPLETE,3 Phase,Complete,151516,1020,500,128,47600
27/06/2008,J12952201,851,28/10/2009,17/06/2010,Recently Expired,SK Edition,State-Public,22/04/1992,COMPLETE,2 Piece,Complete,147564,8080,1116,176,48264
8/04/2006,J12578587,850,20/07/2009,12/08/2009,Expired Over 2 Years Ago,Yard,State-Public,23/12/1998,COMPLETE,Dual Phase,Complete,147368,0,180,184,83800
14/11/2007,J12754197,850,16/04/2010,22/09/2010,Recently Expired,Core,Technical Doc,25/11/1996,COMPLETE,Compact,Complete,145312,0,408,80,12588
,J12651279,,12/09/2010,8/01/2010,Expired Over 2 Years Ago,Yard,Technical Doc,1/03/1998,INCOMPLETE,Dual Phase,Transferred,,0,40,116,99880
7/09/2009,J13027869,850,8/09/2009,11/08/2009,Expired Over 2 Years Ago,Core,Technical Doc,15/05/2000,COMPLETE,Dual Phase,Complete,151516,0,228,156,51560
21/04/2008,J12846439,850,16/01/2008,,Unknown Status,Core,State,11/12/2000,COMPLETE,Dual Phase,Complete,149228,0,352,500,11284
,J12736374,850,21/09/2007,,Unknown Status,Core,State,5/10/1998,INCOMPLETE,Compact,Incomplete,,0,1760,420,21060
10/01/2008,J12857739,850,18/04/2008,,Unknown Status,Core,State,16/06/2000,COMPLETE,Compact,Complete,149228,0,1388,260,22876
,J12579941,,22/10/2008,,Unknown Status,Core,State,1/07/1996,INCOMPLETE,Single Phase,Insurance Claim,,0,840,108,72720
10/09/2008,J12984342,,30/10/2008,,Unknown Status,Core,Technical Doc,13/07/2000,COMPLETE,Compact,Complete,144488,0,1676,416,20452
4/01/2006,J12564172,2780,26/11/2009,13/11/2010,Recently Expired,Core,Corporate System,17/07/1993,COMPLETE,Compact,Complete,149836,0,936,24,13740
22/05/2005,J12550628,2780,10/08/2010,13/08/2010,Recently Expired,Core,State-Public,30/04/1992,COMPLETE,Dual Phase,Complete,26460,0,928,24,12336
,J12550852,2780,28/11/2009,3/01/2010,Expired Over 2 Years Ago,Core,Corporate System,5/11/1992,INCOMPLETE,Dual Phase,Incomplete,,0,660,68,66880
23/03/2007,J12645726,2780,21/02/2010,21/05/2010,Recently Expired,Core,State-Public,23/09/1992,COMPLETE,Dual Phase,Complete,11836,0,72,68,83640
,J12582776,2780,25/11/2009,28/03/2010,Recently Expired,Yard,Corporate System,1/01/1999,INCOMPLETE,Dual Phase,Incomplete,,0,216,84,30240
3/08/2005,J12552185,2780,10/02/2010,7/06/2010,Recently Expired,Core,State-Public,8/09/1993,COMPLETE,Single Phase,Complete,149700,0,1376,112,56360
,J12640391,2780,14/10/2011,25/05/2010,Recently Expired,Core,Corporate System,30/09/1993,INCOMPLETE,Single Phase,Incomplete,,0,584,124,21880
14/09/2007,J12679529,2780,25/01/2010,13/09/2010,Recently Expired,Core,Corporate System,15/08/1995,COMPLETE,Single Phase,Complete,11836,0,216,96,12508
17/12/2006,J12641516,2780,15/11/2009,18/01/2010,Expired Over 2 Years Ago,Core,State-Public,8/06/1993,COMPLETE,Single Phase,Complete,32440,0,720,52,14496
,J12640118,2780,20/06/2010,19/01/2011,Recently Expired,Core,Corporate System,21/11/1992,INCOMPLETE,Single Phase,Incomplete,,0,1124,72,93840
30/05/2005,J12552959,2780,5/10/2010,9/05/2010,Recently Expired,Core,Corporate System,24/08/1993,COMPLETE,Single Phase,Complete,11836,0,1004,52,32360
22/03/2006,J12582000,2780,3/01/2012,,Unknown Status,Yard,Corporate System,23/01/1996,COMPLETE,3 Phase,Complete,16816,0,1168,420,15312
22/09/2007,J12679941,2780,6/07/2007,,Unknown Status,Bat,State,17/01/1994,COMPLETE,3 Phase,Complete,144488,0,372,428,13680
27/02/2009,J13004878,2780,11/02/2009,2/02/2009,Expired Over 2 Years Ago,Bat,Corporate System,10/08/1993,COMPLETE,3 Phase,Complete,11836,0,444,476,43400
,J12739888,2780,20/05/2007,,Unknown Status,Bat,State,31/05/1993,INCOMPLETE,3 Phase,Incomplete,,0,304,528,50160
30/08/2006,J12648092,2780,31/07/2005,,Unknown Status,Yard,State,10/05/1997,COMPLETE,3 Phase,Complete,11836,0,84,216,51280
3/03/2007,J12662049,2780,3/04/2007,,Unknown Status,Yard,State,15/02/1999,COMPLETE,3 Phase,Complete,11836,0,652,900,55320
,J12642573,2780,21/12/2009,20/01/2010,Expired Over 2 Years Ago,Core,State-Public,23/10/1992,INCOMPLETE,Compact,Incomplete,,0,864,68,15696
14/06/2008,J12930569,2780,24/06/2008,,Unknown Status,Core,State,22/08/1996,COMPLETE,Compact,Complete,144488,0,1232,308,18328
,J12643343,2780,9/03/2010,7/10/2010,Recently Expired,Core,State-Public,6/12/1992,INCOMPLETE,Compact,Incomplete,,0,464,24,17360
16/03/2007,J12660500,2780,28/10/2010,20/12/2010,Recently Expired,Core,Technical Doc,15/12/1992,COMPLETE,Compact,Complete,145332,0,448,72,87440
,J12576304,2780,17/10/2009,17/11/2009,Expired Over 2 Years Ago,Core,Corporate System,25/09/1996,INCOMPLETE,Compact,Incomplete,,0,740,8,11452
,J12722778,2780,30/08/2007,,Unknown Status,Yard,State,20/01/1996,INCOMPLETE,5 Phase,Incomplete,,0,576,1176,20348
25/06/2006,J12582536,2780,10/06/2005,,Unknown Status,Yard,State,20/09/1996,COMPLETE,5 Phase,Complete,11836,0,368,496,68040
24/07/2007,J12706130,2780,28/05/2007,,Unknown Status,Bat,State,9/07/1993,COMPLETE,5 Phase,Complete,144488,0,548,164,69400
21/12/2008,J13008421,2780,9/02/2009,2/04/2009,Expired Over 2 Years Ago,Yard,Corporate System,3/12/2000,COMPLETE,5 Phase,Complete,11836,0,348,1036,68440
,J12865893,2780,5/02/2008,,Unknown Status,Yard,Public Company,27/06/2001,INCOMPLETE,5 Phase,Incomplete,,0,468,356,23772
12/12/2007,J12818252,2780,19/12/2007,,Unknown Status,Yard,Public Company,28/11/2000,COMPLETE,5 Phase,Complete,149088,0,724,68,54040
,J13011249,2780,28/01/2009,2/07/2008,Expired Over 2 Years Ago,Yard,Corporate System,30/05/2000,INCOMPLETE,5 Phase,Incomplete,,0,560,4,12896
30/11/2006,J12636367,2780,5/09/2006,,Unknown Status,Yard,State,20/07/1998,COMPLETE,5 Phase,Complete,11836,0,1024,708,15784
17/09/2007,J12703960,2780,18/04/2007,,Unknown Status,SL-300,State,17/01/1998,COMPLETE,Dual Phase,Complete,200084,0,404,700,17116
24/11/2007,J12778863,2780,3/10/2007,,Unknown Status,Core,State,16/06/1999,COMPLETE,Dual Phase,Complete,11836,0,120,424,19500
,J12796198,2780,29/06/2009,21/07/2009,Expired Over 2 Years Ago,Core,State,16/04/1997,INCOMPLETE,Dual Phase,Incomplete,,0,184,132,22480
21/06/2008,J12938393,2780,27/08/2008,,Unknown Status,Core,State,28/07/2003,COMPLETE,Dual Phase,Complete,11836,0,820,204,19600
,J12851588,2780,23/12/2010,9/09/2011,Recently Expired,Core,Corporate System,19/12/2001,INCOMPLETE,Dual Phase,Incomplete,,0,716,268,46440
31/03/2008,J12906462,2780,13/01/2008,,Unknown Status,Core,State,23/12/2002,COMPLETE,Dual Phase,Complete,11836,0,1148,216,11000
